"Início dos relatórios","Encerramento dos relatórios","Nome do anúncio","Veiculação de anúncio","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios",Alcance,Impressões,Resultados,"Indicador de resultados","Custo por resultados","Valor usado (BRL)","Valor de conversão da compra no site","Adições ao carrinho","Finalizações de compra iniciadas","Inclusões de informações de pagamento","ROAS (retorno sobre o investimento em publicidade) das compras","Cliques no link","Visualizações da página de destino do site",HOOKRATE,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","CTR de saída único","CPM (custo por 1.000 impressões) (BRL)","Custo por visualização da página de destino (BRL)","Custo por finalização de compra iniciada (BRL)","Custo por adição ao carrinho (BRL)","Salvamentos do post",Frequência,"Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão","Reproduções do vídeo por no mínimo 3 segundos","Reproduções de 25% do vídeo","Reproduções de 50% do vídeo","Reproduções de 75% do vídeo"
2023-03-27,2026-04-27,TROP4,not_delivering,51.48,Diário,690,904,1,actions:offsite_conversion.fb_pixel_purchase,23.08,23.08,189.9,6,2,1,8.227903,12,11,0.16261062,1.923333,1.327434,1.594203,25.530973,2.098182,11.54,3.846667,1,1.310145,–,–,–,147,65,34,15
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,3018,3508,1,actions:offsite_conversion.fb_pixel_purchase,76.18,76.18,189.9,4,2,2,2.49278,48,43,0,1.587083,1.368301,1.557323,21.716078,1.771628,38.09,19.045,3,1.162359,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,490,545,,,,11.49,,,,,,11,12,0,1.044545,2.018349,2.244898,21.082569,0.9575,,,1,1.112245,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,12238,16028,9,actions:offsite_conversion.fb_pixel_purchase,34.28222222,308.54,1858.5,52,11,11,6.02353,204,195,0,1.512451,1.272773,1.601569,19.250062,1.582256,28.049091,5.933462,17,1.309691,–,–,–,,,,
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,2264,2585,1,actions:offsite_conversion.fb_pixel_purchase,57.43,57.43,79.9,3,1,1,1.391259,17,19,0.22901354,3.378235,0.65764,0.706714,22.216634,3.022632,57.43,19.143333,3,1.141784,–,–,–,592,339,140,95
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,1483,1698,1,actions:offsite_conversion.fb_pixel_purchase,36.34,36.34,239.7,3,1,1,6.596037,27,27,0.22968198,1.345926,1.590106,1.820634,21.401649,1.345926,36.34,12.113333,2,1.144976,–,–,–,390,244,106,80
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,1406,1494,,,,33.77,,4,,,,24,24,0.23293173,1.407083,1.606426,1.70697,22.603748,1.407083,,8.4425,1,1.062589,–,–,–,348,204,96,58
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,333,353,,,,6.23,,,,,,5,5,0.28328612,1.246,1.416431,1.501502,17.648725,1.246,,,,1.06006,–,–,–,100,57,19,15
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,72,77,,,,1.13,,,,,,,,0.27272727,,,,14.675325,,,,,1.069444,–,–,–,21,10,4,3
2023-03-27,2026-04-27,SEAM2,not_delivering,"Usando orçamento da campanha",0,151,164,,,,2.78,,,,,,2,2,0.32926829,1.39,1.219512,1.324503,16.95122,1.39,,,1,1.086093,–,–,–,54,38,16,10
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,129,141,,,,2.77,,,,,,2,1,0,1.385,1.41844,1.550388,19.64539,2.77,,,,1.093023,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,129,152,,,,2.43,,1,,,,7,6,0,0.347143,4.605263,4.651163,15.986842,0.405,,2.43,,1.178295,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,229,263,,,,4.43,,,,,,2,2,0,2.215,0.760456,0.873362,16.844106,2.215,,,,1.148472,–,–,–,,,,
2023-03-27,2026-04-27,TROP2,not_delivering,"Usando orçamento da campanha",0,149,178,,,,6.3,,1,1,1,,4,3,0.16292135,1.575,2.247191,2.684564,35.393258,2.1,6.3,6.3,,1.194631,–,–,–,29,15,8,7
2023-03-27,2026-04-27,TROP2,not_delivering,"Usando orçamento da campanha",0,301,350,,,,15.05,,,,,,6,6,0.18857143,2.508333,1.714286,1.993355,43,2.508333,,,,1.162791,–,–,–,66,39,27,18
2023-03-27,2026-04-27,TROP2,not_delivering,"Usando orçamento da campanha",0,484,528,,,,15.58,,,,,,3,3,0.15151515,5.193333,0.568182,0.619835,29.507576,5.193333,,,,1.090909,–,–,–,80,42,27,18
2023-03-27,2026-04-27,TROP3,not_delivering,"Usando orçamento da campanha",0,429,466,,,,19.2,,2,,,,5,4,0.18240343,3.84,1.072961,1.165501,41.201717,4.8,,9.6,1,1.086247,–,–,–,85,45,21,18
2023-03-27,2026-04-27,TROP3,not_delivering,"Usando orçamento da campanha",0,186,209,,,,5.74,,,,,,,,0.16746411,,,,27.464115,,,,,1.123656,–,–,–,35,23,3,1
2023-03-27,2026-04-27,TROP3,not_delivering,"Usando orçamento da campanha",0,356,397,,,,13.09,,1,,,,2,1,0.23425693,6.545,0.503778,0.561798,32.972292,13.09,,13.09,,1.115169,–,–,–,93,57,21,14
2023-03-27,2026-04-27,TROPV3,not_delivering,"Usando orçamento da campanha",0,169,175,,,,6.73,,,,,,,,0.22857143,,,,38.457143,,,,,1.035503,–,–,–,40,24,12,11
2023-03-27,2026-04-27,TROPV3,not_delivering,"Usando orçamento da campanha",0,69,72,,,,2.27,,,,,,,,0.23611111,,,,31.527778,,,,,1.043478,–,–,–,17,11,6,6
2023-03-27,2026-04-27,TROPV3,not_delivering,"Usando orçamento da campanha",0,50,55,,,,2.14,,,,,,,,0.25454545,,,,38.909091,,,,,1.1,–,–,–,14,4,5,7
2023-03-27,2026-04-27,SEAM6,not_delivering,"Usando orçamento da campanha",0,305,429,1,actions:offsite_conversion.fb_pixel_purchase,13.55,13.55,159.8,6,1,1,11.793358,5,4,0,2.71,1.165501,0.983607,31.585082,3.3875,13.55,2.258333,,1.406557,–,–,–,,,,
2023-03-27,2026-04-27,SEAM6,not_delivering,"Usando orçamento da campanha",0,1096,1413,1,actions:offsite_conversion.fb_pixel_purchase,47.25,47.25,289.8,12,1,1,6.133333,15,12,0,3.15,1.061571,1.368613,33.43949,3.9375,47.25,3.9375,2,1.289234,–,–,–,,,,
2023-03-27,2026-04-27,SEAM6,not_delivering,"Usando orçamento da campanha",0,1040,1415,1,actions:offsite_conversion.fb_pixel_purchase,40.94,40.94,129.9,4,2,2,3.172936,20,15,0,2.047,1.413428,1.538462,28.932862,2.729333,20.47,10.235,,1.360577,–,–,–,,,,
2023-03-27,2026-04-27,SEAMV2,not_delivering,"Usando orçamento da campanha",0,444,468,,,,10.57,,,,,,3,3,0.26709402,3.523333,0.641026,0.675676,22.58547,3.523333,,,,1.054054,–,–,–,125,51,26,10
2023-03-27,2026-04-27,SEAMV2,not_delivering,"Usando orçamento da campanha",0,213,221,,,,5.35,,,,,,4,4,0.28506787,1.3375,1.809955,1.877934,24.208145,1.3375,,,,1.037559,–,–,–,63,20,12,4
2023-03-27,2026-04-27,SEAMV2,not_delivering,"Usando orçamento da campanha",0,267,279,,,,7.75,,3,,,,3,3,0.30824373,2.583333,1.075269,1.123596,27.777778,2.583333,,2.583333,1,1.044944,–,–,–,86,42,18,8
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,197,203,,,,8.7,,,,,,1,1,0,8.7,0.492611,0.507614,42.857143,8.7,,,,1.030457,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,340,354,,,,11.7,,,,,,5,5,0,2.34,1.412429,1.470588,33.050847,2.34,,,,1.041176,–,–,–,,,,
2023-03-27,2026-04-27,SEAM1,not_delivering,"Usando orçamento da campanha",0,419,441,,,,13.93,,1,,,,9,8,0,1.547778,2.040816,1.670644,31.587302,1.74125,,13.93,1,1.052506,–,–,–,,,,
2023-03-27,2026-04-27,TROP2,not_delivering,"Usando orçamento da campanha",0,1,1,,,,0.03,,,,,,,,0,,,,30,,,,,1,–,–,–,,,,
2023-03-27,2026-04-27,TROP7,inactive,"Usando orçamento da campanha",0,251,261,,,,11.83,,,,,,5,5,0.42145594,2.366,1.915709,1.992032,45.325671,2.366,,,,1.039841,–,–,–,110,82,30,12
2023-03-27,2026-04-27,TROP4,not_delivering,"Usando orçamento da campanha",0,134,140,,,,5.51,,,,,,1,1,0.1,5.51,0.714286,0.746269,39.357143,5.51,,,,1.044776,–,–,–,14,7,3,1
2023-03-27,2026-04-27,TROP2,not_delivering,"Usando orçamento da campanha",0,3,3,,,,0.01,,,,,,,,0.66666667,,,,3.333333,,,,,1,–,–,–,2,2,1,
2023-03-27,2026-04-27,TROP4,not_delivering,"Usando orçamento da campanha",0,60,62,,,,2.11,,,,,,1,1,0.22580645,2.11,1.612903,1.666667,34.032258,2.11,,,,1.033333,–,–,–,14,4,1,2
2023-03-27,2026-04-27,TROP7,inactive,"Usando orçamento da campanha",0,92,95,,,,4.55,,,,,,3,3,0.43157895,1.516667,3.157895,2.173913,47.894737,1.516667,,,,1.032609,–,–,–,41,20,10,8
2023-03-27,2026-04-27,TROP7,inactive,"Usando orçamento da campanha",0,114,118,,,,6.7,,,,,,5,5,0.44067797,1.34,4.237288,4.385965,56.779661,1.34,,,1,1.035088,–,–,–,52,35,18,12
2023-03-27,2026-04-27,TROP4,not_delivering,"Usando orçamento da campanha",0,36,38,,,,1.47,,,,,,1,,0.21052632,1.47,2.631579,2.777778,38.684211,,,,,1.055556,–,–,–,8,5,4,2
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,357,393,,,,18.96,,,,,,6,5,0.34096692,3.16,1.526718,1.40056,48.244275,3.792,,,1,1.10084,–,–,–,134,81,44,26
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,963,1113,,,,40.95,,5,,,,21,19,0.21922731,1.95,1.886792,2.180685,36.792453,2.155263,,8.19,1,1.155763,–,–,–,244,143,72,44
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,630,707,,,,28.18,,10,,,,12,11,0.281471,2.348333,1.697313,1.746032,39.858557,2.561818,,2.818,2,1.122222,–,–,–,199,125,53,33
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,377,400,,,,18.96,,2,,,,7,5,0.3525,2.708571,1.75,1.856764,47.4,3.792,,9.48,,1.061008,–,–,–,141,89,41,22
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,423,462,,,,18.96,,5,1,,,9,9,0.36363636,2.106667,1.948052,2.12766,41.038961,2.106667,18.96,3.792,,1.092199,–,–,–,168,104,47,22
2023-03-27,2026-04-27,SEAM,not_delivering,28.35,Diário,4097,4775,3,actions:offsite_conversion.fb_pixel_purchase,43.61333333,130.84,649.3,22,3,4,4.96255,92,88,0.26994764,1.422174,1.926702,2.099097,27.401047,1.486818,43.613333,5.947273,3,1.165487,–,–,–,1289,491,250,129
2023-03-27,2026-04-27,SEAM,not_delivering,26.12,Diário,2726,3110,2,actions:offsite_conversion.fb_pixel_purchase,40.61,81.22,215.73,18,4,2,2.656119,50,96,0.28938907,1.6244,1.607717,1.65077,26.115756,0.846042,20.305,4.512222,8,1.140866,–,–,–,900,331,161,87
2023-03-27,2026-04-27,SEAM,not_delivering,20,Diário,1366,1478,,,,33.41,,5,1,,,23,19,0.28010825,1.452609,1.556157,1.464129,22.604871,1.758421,33.41,6.682,1,1.081991,–,–,–,414,155,83,44
2023-03-27,2026-04-27,SEAM,not_delivering,42.91,Diário,4912,5868,4,actions:offsite_conversion.fb_pixel_purchase,38.5375,154.15,419.6,28,11,6,2.722024,90,105,0.2941377,1.712778,1.533742,1.710098,26.269598,1.468095,14.013636,5.505357,10,1.194625,–,–,–,1726,636,314,160
2023-03-27,2026-04-27,SEAM,not_delivering,20,Diário,1875,2041,1,actions:offsite_conversion.fb_pixel_purchase,40.27,40.27,79.9,18,3,2,1.984107,26,36,0.27486526,1.548846,1.273885,1.333333,19.730524,1.118611,13.423333,2.237222,3,1.088533,–,–,–,561,193,89,40
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,271,285,,,,10.26,,,,,,2,2,0.16491228,5.13,0.701754,0.738007,36,5.13,,,2,1.051661,–,–,–,47,18,9,6
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,643,712,,,,21.24,,2,1,,,12,12,0.13764045,1.77,1.685393,1.866252,29.831461,1.77,21.24,10.62,1,1.107309,–,–,–,98,54,33,20
2023-03-27,2026-04-27,TROP,not_delivering,20,Diário,200,220,,,,10.17,,1,,,,2,2,0.18181818,5.085,0.909091,1,46.227273,5.085,,10.17,1,1.1,–,–,–,40,14,10,8
2023-03-27,2026-04-27,SEAM,not_delivering,40,Diário,13144,16903,15,actions:offsite_conversion.fb_pixel_purchase,32.368,485.52,2568,87,22,17,5.289174,296,282,0.29604212,1.64027,1.751168,2.076993,28.723895,1.721702,22.069091,5.58069,24,1.285986,–,–,–,5004,1864,945,496
2023-03-27,2026-04-27,SEAM,not_delivering,40,Diário,10868,14448,16,actions:offsite_conversion.fb_pixel_purchase,28.279375,452.47,2267.7,80,24,18,5.011824,257,266,0.28571429,1.760584,1.778793,2.171513,31.317137,1.701015,18.852917,5.655875,26,1.329407,–,–,–,4128,1550,805,448
2023-03-27,2026-04-27,SEAM,not_delivering,20.12,Diário,672,700,,,,17.81,,,,,,14,10,0.28428571,1.272143,2,1.785714,25.442857,1.781,,,1,1.041667,–,–,–,199,66,31,17
2023-03-27,2026-04-27,SEAM,not_delivering,20.12,Diário,717,724,,,,16.72,,3,,,,9,9,0.30110497,1.857778,1.243094,0.97629,23.093923,1.857778,,5.573333,2,1.009763,–,–,–,218,75,30,15
2023-03-27,2026-04-27,SEAM,not_delivering,50,Diário,14062,16823,11,actions:offsite_conversion.fb_pixel_purchase,41.19272727,453.12,1657.62,70,16,13,3.658236,276,299,0.30844677,1.641739,1.640611,1.834732,26.934554,1.515452,28.32,6.473143,23,1.196345,–,–,–,5189,1975,1008,541
2023-03-27,2026-04-27,SEAM,not_delivering,20.12,Diário,530,562,,,,13.2,,,,,,5,3,0.29359431,2.64,0.88968,0.943396,23.487544,4.4,,,,1.060377,–,–,–,165,55,26,16
2023-03-27,2026-04-27,SEAM,not_delivering,24,Diário,1315,1398,,,,46.52,,5,,,,28,24,0.34263233,1.661429,2.002861,1.901141,33.276109,1.938333,,9.304,2,1.063118,–,–,–,479,188,95,43
2023-03-27,2026-04-27,SEAM,not_delivering,24,Diário,1286,1332,,,,23.63,,,,,,9,10,0.28378378,2.625556,0.675676,0.699844,17.74024,2.363,,,1,1.03577,–,–,–,378,121,51,23
2023-03-27,2026-04-27,SEAM,not_delivering,20,Diário,1768,1868,,,,40.09,,11,4,1,,17,17,0.32012848,2.358235,0.910064,0.904977,21.461456,2.358235,10.0225,3.644545,3,1.056561,–,–,–,598,207,100,44
2023-03-27,2026-04-27,[CAT][CARROSSEL],not_delivering,20,Diário,2795,4653,5,actions:offsite_conversion.fb_pixel_purchase,31.476,157.38,921.41,27,7,5,5.854683,112,86,0,1.405179,2.407049,2.289803,33.82334,1.83,22.482857,5.828889,4,1.664759,–,–,–,,,,
2023-03-27,2026-04-27,[CAT][CARROSSEL],not_delivering,20,Diário,190,210,,,,13.69,,1,1,,,2,2,0,6.845,0.952381,1.052632,65.190476,6.845,13.69,13.69,,1.105263,–,–,–,,,,
2023-03-27,2026-04-27,[CAT][CARROSSEL],not_delivering,50,Diário,367,430,,,,20.43,,,,,,6,3,0,3.405,1.395349,0.817439,47.511628,6.81,,,,1.171662,–,–,–,,,,
2023-03-27,2026-04-27,[HOOK1],not_delivering,10,Diário,551,725,1,actions:offsite_conversion.fb_pixel_purchase,40.45,40.45,79.9,2,,1,1.975278,10,9,0.34206897,4.045,1.37931,1.633394,55.793103,4.494444,,20.225,,1.315789,–,–,–,248,80,50,24
2023-03-27,2026-04-27,[HOOK3],not_delivering,10,Diário,682,855,1,actions:offsite_conversion.fb_pixel_purchase,40.78,40.78,79.9,2,2,2,1.959294,15,14,0.29473684,2.718667,1.754386,2.199413,47.695906,2.912857,20.39,20.39,1,1.253666,–,–,–,252,76,48,31
2023-03-27,2026-04-27,IM4,not_delivering,"Usando orçamento da campanha",0,33,34,,,,0.86,,,,,,2,2,0,0.43,5.882353,6.060606,25.294118,0.43,,,,1.030303,–,–,–,,,,
2023-03-27,2026-04-27,IM5,not_delivering,"Usando orçamento da campanha",0,24,24,,,,0.47,,,,,,,,0,,,,19.583333,,,,,1,–,–,–,,,,
2023-03-27,2026-04-27,"VID 1/2/3",not_delivering,"Usando orçamento da campanha",0,1093,1119,,,,27.08,,,,,,4,3,0.2743521,6.77,0.357462,0.365965,24.200179,9.026667,,,,1.023788,–,–,–,307,150,102,68
2023-03-27,2026-04-27,DINAMICO,not_delivering,"Usando orçamento da campanha",0,819,889,,,,20,,,,,,17,17,0.17435321,1.176471,1.912261,2.075702,22.497188,1.176471,,,,1.08547,–,–,–,155,109,64,38
2023-03-27,2026-04-27,DINAMICO,not_delivering,25,Diário,1933,2237,2,actions:offsite_conversion.fb_pixel_purchase,32.72,65.44,263.25,6,2,3,4.022769,23,23,0.22887796,2.845217,1.028163,1.138127,29.253464,2.845217,32.72,10.906667,,1.157268,–,–,–,512,355,200,125
2023-03-27,2026-04-27,DINAMICO,not_delivering,25,Diário,2365,2706,,,,44.19,,10,5,,,35,32,0.25240207,1.262571,1.293422,1.479915,16.330377,1.380938,8.838,4.419,2,1.144186,–,–,–,683,484,278,175
2023-03-27,2026-04-27,DINAMICO,not_delivering,25,Diário,2835,3279,1,actions:offsite_conversion.fb_pixel_purchase,56.36,56.36,135.83,8,1,1,2.410043,43,39,0.25648063,1.310698,1.311375,1.481481,17.188167,1.445128,56.36,7.045,,1.156614,–,–,–,841,628,373,226
2023-03-27,2026-04-27,DINAMICO,not_delivering,25,Diário,887,967,,,,25.6,,2,,,,16,16,0.25025853,1.6,1.654602,1.803833,26.47363,1.6,,12.8,1,1.090192,–,–,–,242,141,67,44
2023-03-27,2026-04-27,[DINAMICO4],not_delivering,"Usando orçamento da campanha",0,1860,1978,2,actions:offsite_conversion.fb_pixel_purchase,24.575,49.15,279.95,13,2,2,5.695829,20,17,0.27805865,2.4575,1.011122,1.021505,24.848332,2.891176,24.575,3.780769,5,1.063441,–,–,–,550,298,163,94
2023-03-27,2026-04-27,[DINAMICO4],not_delivering,"Usando orçamento da campanha",0,5560,5696,5,actions:offsite_conversion.fb_pixel_purchase,40.896,204.48,447.52,31,8,6,2.188576,139,134,0.36095506,1.471079,2.440309,2.374101,35.898876,1.52597,25.56,6.596129,17,1.02446,–,–,–,2056,940,531,294
2023-03-27,2026-04-27,[DINAMICO4],not_delivering,"Usando orçamento da campanha",0,2172,2314,1,actions:offsite_conversion.fb_pixel_purchase,71.64,71.64,397.29,17,3,2,5.545645,44,44,0.33232498,1.628182,1.901469,1.887661,30.959378,1.628182,23.88,4.214118,5,1.065378,–,–,–,769,333,175,94
2023-03-27,2026-04-27,[DINAMICO4],not_delivering,"Usando orçamento da campanha",0,2863,3014,1,actions:offsite_conversion.fb_pixel_purchase,64.77,64.77,119.85,15,2,1,1.850394,36,33,0.25779695,1.799167,1.194426,1.222494,21.489715,1.962727,32.385,4.318,4,1.052742,–,–,–,777,342,197,106
2023-03-27,2026-04-27,[DINAMICO],not_delivering,"Usando orçamento da campanha",0,1322,1385,1,actions:offsite_conversion.fb_pixel_purchase,28.2,28.2,79.9,4,3,1,2.833333,18,17,0.04043321,1.566667,1.299639,1.361573,20.361011,1.658824,9.4,7.05,1,1.047655,–,–,–,56,41,24,17
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,1161,1228,,,,19.4,,,,,,6,6,0.03908795,3.233333,0.488599,0.430663,15.798046,3.233333,,,2,1.057709,–,–,–,48,50,22,11
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,1725,1800,1,actions:offsite_conversion.fb_pixel_purchase,45.27,45.27,134.8,6,3,2,2.977689,32,34,0.14333333,1.414688,1.777778,1.73913,25.15,1.331471,15.09,7.545,2,1.043478,–,–,–,258,140,78,47
2023-03-27,2026-04-27,[HOOK4],not_delivering,10,Diário,562,750,1,actions:offsite_conversion.fb_pixel_purchase,40.75,40.75,349.7,5,1,1,8.581595,18,15,0.38266667,2.263889,2.4,2.846975,54.333333,2.716667,40.75,8.15,,1.33452,–,–,–,287,146,83,43
2023-03-27,2026-04-27,[HOOK2],not_delivering,10,Diário,573,706,,,,40.39,,,,,,16,11,0.37535411,2.524375,2.266289,2.268761,57.209632,3.671818,,,1,1.232112,–,–,–,265,101,52,27
2023-03-27,2026-04-27,[TROP2],not_delivering,10,Diário,864,1082,,,,40.97,,2,,,,16,18,0.22181146,2.560625,1.478743,1.851852,37.865065,2.276111,,20.485,1,1.252315,–,–,–,240,139,76,56
2023-03-27,2026-04-27,[IMG2],not_delivering,10,Diário,852,1232,1,actions:offsite_conversion.fb_pixel_purchase,40.84,40.84,259.7,10,3,1,6.358962,28,26,0,1.458571,2.272727,3.169014,33.149351,1.570769,13.613333,4.084,,1.446009,–,–,–,,,,
2023-03-27,2026-04-27,[IMG1],not_delivering,10,Diário,1115,1484,,,,40.84,,,,,,13,9,0,3.141538,0.876011,1.076233,27.520216,4.537778,,,,1.330942,–,–,–,,,,
2023-03-27,2026-04-27,[HOOK6],not_delivering,10,Diário,591,716,,,,40.36,,3,1,,,7,7,0.3226257,5.765714,0.977654,1.184433,56.368715,5.765714,40.36,13.453333,,1.211506,–,–,–,231,104,61,30
2023-03-27,2026-04-27,[IMG3],not_delivering,10,Diário,737,1016,3,actions:offsite_conversion.fb_pixel_purchase,13.56333333,40.69,589.5,6,3,3,14.487589,20,19,0,2.0345,1.968504,2.442334,40.049213,2.141579,13.563333,6.781667,,1.378562,–,–,–,,,,
2023-03-27,2026-04-27,[HOOK5],not_delivering,10,Diário,569,749,2,actions:offsite_conversion.fb_pixel_purchase,20.46,40.92,269.8,4,2,2,6.593353,15,15,0.37516689,2.728,2.00267,2.460457,54.632844,2.728,20.46,10.23,,1.316344,–,–,–,281,100,55,27
2023-03-27,2026-04-27,M5,not_delivering,6,Diário,375,423,,,,15.89,,,,,,18,12,0.39007092,0.882778,4.255319,4.266667,37.565012,1.324167,,,,1.128,–,–,–,165,98,68,48
2023-03-27,2026-04-27,M6,not_delivering,6,Diário,275,288,,,,15.48,,,3,,,23,17,0.38541667,0.673043,7.986111,7.636364,53.75,0.910588,5.16,,1,1.047273,–,–,–,111,68,43,31
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,10743,12319,6,actions:offsite_conversion.fb_pixel_purchase,40.27666667,241.66,948.24,38,14,11,3.92386,135,128,0.09992694,1.790074,1.095868,1.191474,19.616852,1.887969,17.261429,6.359474,19,1.1467,–,–,–,1231,627,306,162
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,11476,14262,9,actions:offsite_conversion.fb_pixel_purchase,38.34777778,345.13,1682.1,55,14,12,4.873816,189,187,0.16035619,1.826085,1.3252,1.551063,24.199271,1.845615,24.652143,6.275091,26,1.242768,–,–,–,2287,1201,563,348
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,147,149,,,,3.14,,,,,,,,0.22147651,,,,21.073826,,,,,1.013605,–,–,–,33,22,14,8
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,266209,595099,341,actions:offsite_conversion.fb_pixel_purchase,33.38090909,11382.89,52237.57,1874,550,527,4.589131,5970,5787,0.13031445,1.906682,1.003194,1.961617,19.127725,1.966976,20.696164,6.074114,347,2.235458,–,–,–,77550,43751,23186,14589
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,1770,1834,1,actions:offsite_conversion.fb_pixel_purchase,40.59,40.59,79.9,1,1,1,1.968465,30,32,0.18320611,1.353,1.635769,1.638418,22.131952,1.268438,40.59,40.59,3,1.036158,–,–,–,336,203,88,48
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,686,714,1,actions:offsite_conversion.fb_pixel_purchase,15.59,15.59,134.8,1,1,2,8.646568,12,12,0.18487395,1.299167,1.680672,1.749271,21.834734,1.299167,15.59,15.59,,1.040816,–,–,–,132,89,36,18
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,6024,6638,3,actions:offsite_conversion.fb_pixel_purchase,46.36,139.08,361.16,34,7,6,2.596779,86,78,0.19026815,1.617209,1.295571,1.394422,20.952094,1.783077,19.868571,4.090588,8,1.101926,–,–,–,1263,698,358,205
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,2301,2489,1,actions:offsite_conversion.fb_pixel_purchase,50.25,50.25,129.9,2,2,2,2.585075,24,21,0.09280836,2.09375,0.964243,1.043025,20.188831,2.392857,25.125,25.125,,1.081704,–,–,–,231,119,65,30
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,3089,3499,2,actions:offsite_conversion.fb_pixel_purchase,45.605,91.21,222.53,13,2,4,2.439754,56,61,0.13975422,1.62875,1.600457,1.780511,26.067448,1.495246,45.605,7.016154,3,1.132729,–,–,–,489,287,150,88
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,3720,4125,4,actions:offsite_conversion.fb_pixel_purchase,26.045,104.18,417.54,10,6,5,4.007871,66,61,0.15878788,1.578485,1.6,1.747312,25.255758,1.707869,17.363333,10.418,7,1.108871,–,–,–,655,364,197,104
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,1440,1543,1,actions:offsite_conversion.fb_pixel_purchase,34.28,34.28,129.9,4,3,2,3.789382,24,20,0.09721322,1.428333,1.555412,1.666667,22.216461,1.714,11.426667,8.57,,1.071528,–,–,–,150,78,38,19
2023-03-27,2026-04-27,[VID_AUG23_FD+ST],not_delivering,"Usando orçamento da campanha",0,1799,2015,1,actions:offsite_conversion.fb_pixel_purchase,51.6,51.6,134.13,7,1,1,2.599419,26,24,0.15186104,1.984615,1.290323,1.389661,25.60794,2.15,51.6,7.371429,,1.120067,–,–,–,306,225,106,61
2023-03-27,2026-04-27,[CAR][129],not_delivering,10,Diário,645,839,1,actions:offsite_conversion.fb_pixel_purchase,28.19,28.19,139.9,4,1,1,4.962753,20,20,0.00357569,1.4095,2.38379,2.945736,33.599523,1.4095,28.19,7.0475,1,1.300775,–,–,–,3,,1,
